date;city;confirmed;deaths
29/10/2020;Valença;756;24
28/10/2020;Valença;756;24
27/10/2020;Valença;748;24
26/10/2020;Valença;741;24
25/10/2020;Valença;729;24
24/10/2020;Valença;729;24
23/10/2020;Valença;723;24
22/10/2020;Valença;719;24
21/10/2020;Valença;718;24
20/10/2020;Valença;715;23
19/10/2020;Valença;712;21
18/10/2020;Valença;712;21
17/10/2020;Valença;705;21
16/10/2020;Valença;705;21
15/10/2020;Valença;699;20
14/10/2020;Valença;697;20
13/10/2020;Valença;690;19
12/10/2020;Valença;690;19
11/10/2020;Valença;690;19
10/10/2020;Valença;690;19
09/10/2020;Valença;687;19
08/10/2020;Valença;669;19
07/10/2020;Valença;661;18
06/10/2020;Valença;656;18
05/10/2020;Valença;653;18
03/10/2020;Valença;653;18
02/10/2020;Valença;646;18
01/10/2020;Valença;645;18
30/09/2020;Valença;624;18
29/09/2020;Valença;623;18
28/09/2020;Valença;621;18
27/09/2020;Valença;621;18
26/09/2020;Valença;621;18
25/09/2020;Valença;621;18
24/09/2020;Valença;616;18
22/09/2020;Valença;602;17
21/09/2020;Valença;597;17
20/09/2020;Valença;596;16
19/09/2020;Valença;596;16
18/09/2020;Valença;592;16
17/09/2020;Valença;574;16
16/09/2020;Valença;574;16
15/09/2020;Valença;559;16
14/09/2020;Valença;553;16
13/09/2020;Valença;553;16
12/09/2020;Valença;549;16
11/09/2020;Valença;549;16
10/09/2020;Valença;500;16
09/09/2020;Valença;499;15
08/09/2020;Valença;499;15
07/09/2020;Valença;499;15
06/09/2020;Valença;500;15
05/09/2020;Valença;498;14
04/09/2020;Valença;496;12
03/09/2020;Valença;486;12
02/09/2020;Valença;480;12
01/09/2020;Valença;468;11
31/08/2020;Valença;465;11
30/08/2020;Valença;466;11
29/08/2020;Valença;464;11
27/08/2020;Valença;458;11
26/08/2020;Valença;451;11
25/08/2020;Valença;446;11
24/08/2020;Valença;438;11
23/08/2020;Valença;438;11
22/08/2020;Valença;438;11
21/08/2020;Valença;430;11
20/08/2020;Valença;427;11
19/08/2020;Valença;418;11
18/08/2020;Valença;409;11
17/08/2020;Valença;398;11
16/08/2020;Valença;398;11
15/08/2020;Valença;383;11
14/08/2020;Valença;383;11
13/08/2020;Valença;382;11
12/08/2020;Valença;371;10
11/08/2020;Valença;367;10
10/08/2020;Valença;365;10
09/08/2020;Valença;365;10
08/08/2020;Valença;364;10
07/08/2020;Valença;362;10
06/08/2020;Valença;353;10
05/08/2020;Valença;341;10
04/08/2020;Valença;332;10
03/08/2020;Valença;332;10
02/08/2020;Valença;332;10
01/08/2020;Valença;332;10
31/07/2020;Valença;326;10
30/07/2020;Valença;326;11
29/07/2020;Valença;320;9
28/07/2020;Valença;313;9
27/07/2020;Valença;303;9
26/07/2020;Valença;303;9
25/07/2020;Valença;303;9
24/07/2020;Valença;301;9
23/07/2020;Valença;293;9
22/07/2020;Valença;279;9
21/07/2020;Valença;282;8
20/07/2020;Valença;304;8
19/07/2020;Valença;281;8
17/07/2020;Valença;255;8
16/07/2020;Valença;246;8
15/07/2020;Valença;246;8
14/07/2020;Valença;245;8
13/07/2020;Valença;241;7
12/07/2020;Valença;227;7
11/07/2020;Valença;227;7
10/07/2020;Valença;227;7
09/07/2020;Valença;226;7
08/07/2020;Valença;222;7
07/07/2020;Valença;222;7
06/07/2020;Valença;216;7
05/07/2020;Valença;216;7
04/07/2020;Valença;216;7
03/07/2020;Valença;208;7
02/07/2020;Valença;203;7
01/07/2020;Valença;202;7
30/06/2020;Valença;183;7
29/06/2020;Valença;182;7
28/06/2020;Valença;182;7
27/06/2020;Valença;180;7
26/06/2020;Valença;180;7
25/06/2020;Valença;176;7
24/06/2020;Valença;158;7
23/06/2020;Valença;156;7
22/06/2020;Valença;154;7
21/06/2020;Valença;152;7
20/06/2020;Valença;152;7
19/06/2020;Valença;149;8
18/06/2020;Valença;141;7
17/06/2020;Valença;141;7
16/06/2020;Valença;138;7
15/06/2020;Valença;131;7
14/06/2020;Valença;131;7
13/06/2020;Valença;129;7
12/06/2020;Valença;129;7
11/06/2020;Valença;129;7
10/06/2020;Valença;128;7
09/06/2020;Valença;137;7
08/06/2020;Valença;116;7
07/06/2020;Valença;115;7
06/06/2020;Valença;105;7
05/06/2020;Valença;99;7
04/06/2020;Valença;97;7
03/06/2020;Valença;75;6
02/06/2020;Valença;76;6
01/06/2020;Valença;75;5
31/05/2020;Valença;74;5
30/05/2020;Valença;75;5
29/05/2020;Valença;67;4
28/05/2020;Valença;65;4
27/05/2020;Valença;63;4
26/05/2020;Valença;56;4
25/05/2020;Valença;53;3
24/05/2020;Valença;51;3
23/05/2020;Valença;51;3
22/05/2020;Valença;51;3
21/05/2020;Valença;51;3
20/05/2020;Valença;51;3
19/05/2020;Valença;50;2
18/05/2020;Valença;50;2
17/05/2020;Valença;31;2
16/05/2020;Valença;31;2
15/05/2020;Valença;31;2
14/05/2020;Valença;31;2
13/05/2020;Valença;29;2
12/05/2020;Valença;29;2
11/05/2020;Valença;24;1
10/05/2020;Valença;22;1
09/05/2020;Valença;21;1
08/05/2020;Valença;17;1
07/05/2020;Valença;15;1
06/05/2020;Valença;10;1
05/05/2020;Valença;9;1
04/05/2020;Valença;8;0
03/05/2020;Valença;8;0
02/05/2020;Valença;8;0
01/05/2020;Valença;8;0
30/04/2020;Valença;7;0
29/04/2020;Valença;8;0
28/04/2020;Valença;7;0
27/04/2020;Valença;5;0
26/04/2020;Valença;5;0
25/04/2020;Valença;5;0
24/04/2020;Valença;4;0
23/04/2020;Valença;4;0
22/04/2020;Valença;4;0
21/04/2020;Valença;2;0
20/04/2020;Valença;2;0
19/04/2020;Valença;2;0
18/04/2020;Valença;2;0
17/04/2020;Valença;2;0
16/04/2020;Valença;2;0
15/04/2020;Valença;2;0
14/04/2020;Valença;2;0
13/04/2020;Valença;2;0
12/04/2020;Valença;2;0
11/04/2020;Valença;2;0
10/04/2020;Valença;2;0
09/04/2020;Valença;2;0
08/04/2020;Valença;2;0
07/04/2020;Valença;2;0
06/04/2020;Valença;2;0
05/04/2020;Valença;2;0
04/04/2020;Valença;2;0
03/04/2020;Valença;1;0
02/04/2020;Valença;1;0
01/04/2020;Valença;1;0
31/03/2020;Valença;1;0
30/03/2020;Valença;1;0
29/03/2020;Valença;1;0
28/03/2020;Valença;1;0
27/03/2020;Valença;1;0
26/03/2020;Valença;1;0
25/03/2020;Valença;1;0
29/10/2020;Varre-Sai;713;2
28/10/2020;Varre-Sai;712;2
27/10/2020;Varre-Sai;709;2
26/10/2020;Varre-Sai;705;2
25/10/2020;Varre-Sai;704;2
24/10/2020;Varre-Sai;704;2
23/10/2020;Varre-Sai;700;2
22/10/2020;Varre-Sai;699;2
21/10/2020;Varre-Sai;693;2
20/10/2020;Varre-Sai;687;2
19/10/2020;Varre-Sai;687;2
18/10/2020;Varre-Sai;687;2
17/10/2020;Varre-Sai;681;2
16/10/2020;Varre-Sai;681;2
15/10/2020;Varre-Sai;667;2
14/10/2020;Varre-Sai;667;2
13/10/2020;Varre-Sai;656;2
12/10/2020;Varre-Sai;656;2
11/10/2020;Varre-Sai;656;2
10/10/2020;Varre-Sai;656;2
09/10/2020;Varre-Sai;655;2
08/10/2020;Varre-Sai;654;2
07/10/2020;Varre-Sai;653;2
06/10/2020;Varre-Sai;647;2
05/10/2020;Varre-Sai;645;2
03/10/2020;Varre-Sai;645;2
02/10/2020;Varre-Sai;643;2
01/10/2020;Varre-Sai;643;2
30/09/2020;Varre-Sai;636;2
29/09/2020;Varre-Sai;636;2
28/09/2020;Varre-Sai;633;2
27/09/2020;Varre-Sai;633;2
26/09/2020;Varre-Sai;633;2
25/09/2020;Varre-Sai;633;2
24/09/2020;Varre-Sai;630;2
22/09/2020;Varre-Sai;625;2
21/09/2020;Varre-Sai;625;2
20/09/2020;Varre-Sai;625;2
19/09/2020;Varre-Sai;625;2
18/09/2020;Varre-Sai;622;2
17/09/2020;Varre-Sai;598;2
16/09/2020;Varre-Sai;598;2
15/09/2020;Varre-Sai;594;2
14/09/2020;Varre-Sai;588;2
13/09/2020;Varre-Sai;588;2
12/09/2020;Varre-Sai;584;2
11/09/2020;Varre-Sai;584;2
10/09/2020;Varre-Sai;524;0
09/09/2020;Varre-Sai;523;0
08/09/2020;Varre-Sai;523;0
07/09/2020;Varre-Sai;523;0
06/09/2020;Varre-Sai;523;0
05/09/2020;Varre-Sai;523;0
04/09/2020;Varre-Sai;523;0
03/09/2020;Varre-Sai;503;0
02/09/2020;Varre-Sai;467;0
01/09/2020;Varre-Sai;414;0
31/08/2020;Varre-Sai;402;0
30/08/2020;Varre-Sai;402;0
29/08/2020;Varre-Sai;401;0
27/08/2020;Varre-Sai;337;0
26/08/2020;Varre-Sai;322;0
25/08/2020;Varre-Sai;307;0
24/08/2020;Varre-Sai;276;0
23/08/2020;Varre-Sai;276;0
22/08/2020;Varre-Sai;276;0
21/08/2020;Varre-Sai;266;0
20/08/2020;Varre-Sai;266;0
19/08/2020;Varre-Sai;260;0
18/08/2020;Varre-Sai;249;0
17/08/2020;Varre-Sai;231;0
16/08/2020;Varre-Sai;231;0
15/08/2020;Varre-Sai;198;0
14/08/2020;Varre-Sai;198;0
13/08/2020;Varre-Sai;198;0
12/08/2020;Varre-Sai;186;0
11/08/2020;Varre-Sai;172;0
10/08/2020;Varre-Sai;169;0
09/08/2020;Varre-Sai;169;0
08/08/2020;Varre-Sai;167;0
07/08/2020;Varre-Sai;156;0
06/08/2020;Varre-Sai;150;0
05/08/2020;Varre-Sai;148;0
04/08/2020;Varre-Sai;140;0
03/08/2020;Varre-Sai;140;0
02/08/2020;Varre-Sai;140;0
01/08/2020;Varre-Sai;140;0
31/07/2020;Varre-Sai;137;0
30/07/2020;Varre-Sai;135;0
29/07/2020;Varre-Sai;126;0
28/07/2020;Varre-Sai;125;0
27/07/2020;Varre-Sai;122;0
26/07/2020;Varre-Sai;122;0
25/07/2020;Varre-Sai;122;0
24/07/2020;Varre-Sai;122;0
23/07/2020;Varre-Sai;120;0
22/07/2020;Varre-Sai;120;0
21/07/2020;Varre-Sai;105;0
20/07/2020;Varre-Sai;105;0
19/07/2020;Varre-Sai;99;0
17/07/2020;Varre-Sai;96;0
16/07/2020;Varre-Sai;92;0
15/07/2020;Varre-Sai;92;0
14/07/2020;Varre-Sai;92;0
13/07/2020;Varre-Sai;92;0
12/07/2020;Varre-Sai;86;0
11/07/2020;Varre-Sai;86;0
10/07/2020;Varre-Sai;86;0
09/07/2020;Varre-Sai;86;0
08/07/2020;Varre-Sai;84;0
07/07/2020;Varre-Sai;76;0
06/07/2020;Varre-Sai;75;0
05/07/2020;Varre-Sai;71;0
04/07/2020;Varre-Sai;71;0
03/07/2020;Varre-Sai;70;0
02/07/2020;Varre-Sai;55;0
01/07/2020;Varre-Sai;55;0
30/06/2020;Varre-Sai;49;0
29/06/2020;Varre-Sai;49;0
28/06/2020;Varre-Sai;49;0
27/06/2020;Varre-Sai;42;0
26/06/2020;Varre-Sai;42;0
25/06/2020;Varre-Sai;37;0
24/06/2020;Varre-Sai;35;0
23/06/2020;Varre-Sai;33;0
22/06/2020;Varre-Sai;32;0
21/06/2020;Varre-Sai;32;0
20/06/2020;Varre-Sai;32;0
19/06/2020;Varre-Sai;28;0
18/06/2020;Varre-Sai;24;0
17/06/2020;Varre-Sai;24;0
16/06/2020;Varre-Sai;24;0
15/06/2020;Varre-Sai;17;0
14/06/2020;Varre-Sai;17;0
13/06/2020;Varre-Sai;17;0
12/06/2020;Varre-Sai;17;0
11/06/2020;Varre-Sai;16;0
10/06/2020;Varre-Sai;16;0
09/06/2020;Varre-Sai;14;0
08/06/2020;Varre-Sai;13;0
07/06/2020;Varre-Sai;13;0
06/06/2020;Varre-Sai;9;0
05/06/2020;Varre-Sai;8;0
04/06/2020;Varre-Sai;8;0
03/06/2020;Varre-Sai;8;0
02/06/2020;Varre-Sai;8;0
01/06/2020;Varre-Sai;7;0
31/05/2020;Varre-Sai;7;0
30/05/2020;Varre-Sai;7;0
29/05/2020;Varre-Sai;6;0
28/05/2020;Varre-Sai;6;0
27/05/2020;Varre-Sai;6;0
26/05/2020;Varre-Sai;5;0
25/05/2020;Varre-Sai;4;0
24/05/2020;Varre-Sai;4;0
23/05/2020;Varre-Sai;1;0
22/05/2020;Varre-Sai;1;0
21/05/2020;Varre-Sai;1;0
20/05/2020;Varre-Sai;1;0
19/05/2020;Varre-Sai;1;0
18/05/2020;Varre-Sai;1;0
29/10/2020;Vassouras;859;27
28/10/2020;Vassouras;858;27
27/10/2020;Vassouras;854;27
26/10/2020;Vassouras;851;27
25/10/2020;Vassouras;840;26
24/10/2020;Vassouras;840;26
23/10/2020;Vassouras;811;26
22/10/2020;Vassouras;811;26
21/10/2020;Vassouras;811;26
20/10/2020;Vassouras;810;26
19/10/2020;Vassouras;801;26
18/10/2020;Vassouras;801;26
17/10/2020;Vassouras;799;26
16/10/2020;Vassouras;799;26
15/10/2020;Vassouras;794;26
14/10/2020;Vassouras;791;26
13/10/2020;Vassouras;789;26
12/10/2020;Vassouras;784;26
11/10/2020;Vassouras;784;26
10/10/2020;Vassouras;784;26
09/10/2020;Vassouras;783;26
08/10/2020;Vassouras;783;26
07/10/2020;Vassouras;779;26
06/10/2020;Vassouras;769;26
05/10/2020;Vassouras;766;26
03/10/2020;Vassouras;766;26
02/10/2020;Vassouras;765;26
01/10/2020;Vassouras;758;26
30/09/2020;Vassouras;756;26
29/09/2020;Vassouras;756;26
28/09/2020;Vassouras;754;26
27/09/2020;Vassouras;754;26
26/09/2020;Vassouras;754;26
25/09/2020;Vassouras;754;26
24/09/2020;Vassouras;753;26
22/09/2020;Vassouras;746;25
21/09/2020;Vassouras;740;25
20/09/2020;Vassouras;740;25
19/09/2020;Vassouras;740;25
18/09/2020;Vassouras;739;24
17/09/2020;Vassouras;726;24
16/09/2020;Vassouras;726;24
15/09/2020;Vassouras;726;24
14/09/2020;Vassouras;721;24
13/09/2020;Vassouras;721;24
12/09/2020;Vassouras;719;24
11/09/2020;Vassouras;719;24
10/09/2020;Vassouras;691;24
09/09/2020;Vassouras;691;24
08/09/2020;Vassouras;691;24
07/09/2020;Vassouras;691;24
06/09/2020;Vassouras;691;24
05/09/2020;Vassouras;691;24
04/09/2020;Vassouras;691;24
03/09/2020;Vassouras;690;24
02/09/2020;Vassouras;672;24
01/09/2020;Vassouras;672;24
31/08/2020;Vassouras;665;24
30/08/2020;Vassouras;664;24
29/08/2020;Vassouras;664;24
27/08/2020;Vassouras;658;24
26/08/2020;Vassouras;646;23
25/08/2020;Vassouras;640;22
24/08/2020;Vassouras;638;22
23/08/2020;Vassouras;638;22
22/08/2020;Vassouras;638;22
21/08/2020;Vassouras;622;22
20/08/2020;Vassouras;620;21
19/08/2020;Vassouras;619;21
18/08/2020;Vassouras;615;21
17/08/2020;Vassouras;608;21
16/08/2020;Vassouras;608;21
15/08/2020;Vassouras;570;21
14/08/2020;Vassouras;570;21
13/08/2020;Vassouras;569;20
12/08/2020;Vassouras;567;20
11/08/2020;Vassouras;565;20
10/08/2020;Vassouras;558;20
09/08/2020;Vassouras;543;20
08/08/2020;Vassouras;543;20
07/08/2020;Vassouras;543;20
06/08/2020;Vassouras;543;20
05/08/2020;Vassouras;537;19
04/08/2020;Vassouras;527;19
03/08/2020;Vassouras;526;19
02/08/2020;Vassouras;515;19
01/08/2020;Vassouras;515;19
31/07/2020;Vassouras;515;19
30/07/2020;Vassouras;513;19
29/07/2020;Vassouras;508;19
28/07/2020;Vassouras;506;19
27/07/2020;Vassouras;486;19
26/07/2020;Vassouras;473;19
25/07/2020;Vassouras;473;19
24/07/2020;Vassouras;471;18
23/07/2020;Vassouras;471;18
22/07/2020;Vassouras;467;18
21/07/2020;Vassouras;448;18
20/07/2020;Vassouras;457;18
19/07/2020;Vassouras;452;17
17/07/2020;Vassouras;441;15
16/07/2020;Vassouras;426;15
15/07/2020;Vassouras;426;15
14/07/2020;Vassouras;408;15
13/07/2020;Vassouras;406;15
12/07/2020;Vassouras;398;15
11/07/2020;Vassouras;398;15
10/07/2020;Vassouras;396;13
09/07/2020;Vassouras;396;13
08/07/2020;Vassouras;393;13
07/07/2020;Vassouras;387;13
06/07/2020;Vassouras;368;13
05/07/2020;Vassouras;367;13
04/07/2020;Vassouras;362;13
03/07/2020;Vassouras;353;13
02/07/2020;Vassouras;353;13
01/07/2020;Vassouras;330;13
30/06/2020;Vassouras;322;13
29/06/2020;Vassouras;322;13
28/06/2020;Vassouras;281;13
27/06/2020;Vassouras;272;13
26/06/2020;Vassouras;272;13
25/06/2020;Vassouras;256;13
24/06/2020;Vassouras;230;13
23/06/2020;Vassouras;218;13
22/06/2020;Vassouras;211;13
21/06/2020;Vassouras;207;13
20/06/2020;Vassouras;207;13
19/06/2020;Vassouras;204;13
18/06/2020;Vassouras;188;13
17/06/2020;Vassouras;189;13
16/06/2020;Vassouras;190;13
15/06/2020;Vassouras;174;12
14/06/2020;Vassouras;169;11
13/06/2020;Vassouras;169;11
12/06/2020;Vassouras;184;11
11/06/2020;Vassouras;177;11
10/06/2020;Vassouras;159;11
09/06/2020;Vassouras;156;11
08/06/2020;Vassouras;140;11
07/06/2020;Vassouras;139;11
06/06/2020;Vassouras;114;9
05/06/2020;Vassouras;110;8
04/06/2020;Vassouras;109;8
03/06/2020;Vassouras;106;6
02/06/2020;Vassouras;106;6
01/06/2020;Vassouras;56;6
31/05/2020;Vassouras;56;6
30/05/2020;Vassouras;54;6
29/05/2020;Vassouras;44;6
28/05/2020;Vassouras;43;5
27/05/2020;Vassouras;38;4
26/05/2020;Vassouras;38;3
25/05/2020;Vassouras;37;2
24/05/2020;Vassouras;37;2
23/05/2020;Vassouras;17;2
22/05/2020;Vassouras;17;2
21/05/2020;Vassouras;17;2
20/05/2020;Vassouras;17;2
19/05/2020;Vassouras;17;2
18/05/2020;Vassouras;16;1
17/05/2020;Vassouras;13;1
16/05/2020;Vassouras;13;1
15/05/2020;Vassouras;9;1
14/05/2020;Vassouras;9;1
13/05/2020;Vassouras;9;1
12/05/2020;Vassouras;9;1
11/05/2020;Vassouras;9;1
10/05/2020;Vassouras;8;1
09/05/2020;Vassouras;8;1
08/05/2020;Vassouras;8;1
07/05/2020;Vassouras;7;1
06/05/2020;Vassouras;7;1
05/05/2020;Vassouras;7;1
04/05/2020;Vassouras;7;1
03/05/2020;Vassouras;7;1
02/05/2020;Vassouras;8;2
01/05/2020;Vassouras;8;2
30/04/2020;Vassouras;6;1
29/04/2020;Vassouras;5;0
28/04/2020;Vassouras;5;0
27/04/2020;Vassouras;3;0
26/04/2020;Vassouras;3;0
25/04/2020;Vassouras;3;0
24/04/2020;Vassouras;3;0
23/04/2020;Vassouras;3;0
29/10/2020;Volta Redonda;7433;240
28/10/2020;Volta Redonda;7390;236
27/10/2020;Volta Redonda;7281;236
26/10/2020;Volta Redonda;7251;236
25/10/2020;Volta Redonda;7188;236
24/10/2020;Volta Redonda;7188;236
23/10/2020;Volta Redonda;7154;236
22/10/2020;Volta Redonda;7124;236
21/10/2020;Volta Redonda;7109;230
20/10/2020;Volta Redonda;7060;224
19/10/2020;Volta Redonda;6989;224
18/10/2020;Volta Redonda;6989;224
17/10/2020;Volta Redonda;6937;224
16/10/2020;Volta Redonda;6936;223
15/10/2020;Volta Redonda;6907;221
14/10/2020;Volta Redonda;6884;220
13/10/2020;Volta Redonda;6862;219
12/10/2020;Volta Redonda;6861;219
11/10/2020;Volta Redonda;6861;219
10/10/2020;Volta Redonda;6860;219
09/10/2020;Volta Redonda;6839;218
08/10/2020;Volta Redonda;6799;217
07/10/2020;Volta Redonda;6737;215
06/10/2020;Volta Redonda;6713;215
05/10/2020;Volta Redonda;6689;213
03/10/2020;Volta Redonda;6690;214
02/10/2020;Volta Redonda;6662;214
01/10/2020;Volta Redonda;6651;214
30/09/2020;Volta Redonda;6621;212
29/09/2020;Volta Redonda;6616;212
28/09/2020;Volta Redonda;6611;212
27/09/2020;Volta Redonda;6611;212
26/09/2020;Volta Redonda;6611;212
25/09/2020;Volta Redonda;6611;212
24/09/2020;Volta Redonda;6568;212
22/09/2020;Volta Redonda;6462;206
21/09/2020;Volta Redonda;6418;206
20/09/2020;Volta Redonda;6418;206
19/09/2020;Volta Redonda;6393;206
18/09/2020;Volta Redonda;6345;206
17/09/2020;Volta Redonda;6167;206
16/09/2020;Volta Redonda;6167;206
15/09/2020;Volta Redonda;6114;205
14/09/2020;Volta Redonda;6080;205
13/09/2020;Volta Redonda;6069;205
12/09/2020;Volta Redonda;6009;203
11/09/2020;Volta Redonda;6008;202
10/09/2020;Volta Redonda;5805;199
09/09/2020;Volta Redonda;5759;197
08/09/2020;Volta Redonda;5756;195
07/09/2020;Volta Redonda;5756;195
06/09/2020;Volta Redonda;5755;195
05/09/2020;Volta Redonda;5755;195
04/09/2020;Volta Redonda;5754;194
03/09/2020;Volta Redonda;5692;188
02/09/2020;Volta Redonda;5647;189
01/09/2020;Volta Redonda;5597;188
31/08/2020;Volta Redonda;5497;187
30/08/2020;Volta Redonda;5485;186
29/08/2020;Volta Redonda;5455;186
27/08/2020;Volta Redonda;5311;181
26/08/2020;Volta Redonda;5244;175
25/08/2020;Volta Redonda;5126;173
24/08/2020;Volta Redonda;5040;171
23/08/2020;Volta Redonda;5040;171
22/08/2020;Volta Redonda;5037;171
21/08/2020;Volta Redonda;4947;171
20/08/2020;Volta Redonda;4941;166
19/08/2020;Volta Redonda;4870;164
18/08/2020;Volta Redonda;4830;163
17/08/2020;Volta Redonda;4620;160
16/08/2020;Volta Redonda;4603;160
15/08/2020;Volta Redonda;4470;160
14/08/2020;Volta Redonda;4470;160
13/08/2020;Volta Redonda;4467;160
12/08/2020;Volta Redonda;4290;159
11/08/2020;Volta Redonda;4163;156
10/08/2020;Volta Redonda;4090;145
09/08/2020;Volta Redonda;4054;134
08/08/2020;Volta Redonda;4036;134
07/08/2020;Volta Redonda;3966;134
06/08/2020;Volta Redonda;3867;132
05/08/2020;Volta Redonda;3803;131
04/08/2020;Volta Redonda;3630;127
03/08/2020;Volta Redonda;3601;126
02/08/2020;Volta Redonda;3538;119
01/08/2020;Volta Redonda;3538;119
31/07/2020;Volta Redonda;3437;118
30/07/2020;Volta Redonda;3361;117
29/07/2020;Volta Redonda;3316;117
28/07/2020;Volta Redonda;3239;116
27/07/2020;Volta Redonda;3165;114
26/07/2020;Volta Redonda;3100;105
25/07/2020;Volta Redonda;3100;105
24/07/2020;Volta Redonda;3059;101
23/07/2020;Volta Redonda;2999;101
22/07/2020;Volta Redonda;2939;101
21/07/2020;Volta Redonda;2888;101
20/07/2020;Volta Redonda;2577;101
19/07/2020;Volta Redonda;2414;98
17/07/2020;Volta Redonda;2218;96
16/07/2020;Volta Redonda;2234;96
15/07/2020;Volta Redonda;2234;96
14/07/2020;Volta Redonda;2171;96
13/07/2020;Volta Redonda;2168;96
12/07/2020;Volta Redonda;2106;88
11/07/2020;Volta Redonda;2105;87
10/07/2020;Volta Redonda;2103;85
09/07/2020;Volta Redonda;2090;76
08/07/2020;Volta Redonda;2049;72
07/07/2020;Volta Redonda;1982;69
06/07/2020;Volta Redonda;1954;68
05/07/2020;Volta Redonda;1934;65
04/07/2020;Volta Redonda;1925;64
03/07/2020;Volta Redonda;1875;64
02/07/2020;Volta Redonda;1825;62
01/07/2020;Volta Redonda;1800;58
30/06/2020;Volta Redonda;1692;57
29/06/2020;Volta Redonda;1692;56
28/06/2020;Volta Redonda;1682;56
27/06/2020;Volta Redonda;1633;56
26/06/2020;Volta Redonda;1633;56
25/06/2020;Volta Redonda;1570;56
24/06/2020;Volta Redonda;1507;56
23/06/2020;Volta Redonda;1447;56
22/06/2020;Volta Redonda;1393;54
21/06/2020;Volta Redonda;1377;54
20/06/2020;Volta Redonda;1374;54
19/06/2020;Volta Redonda;1334;53
18/06/2020;Volta Redonda;1228;53
17/06/2020;Volta Redonda;1228;51
16/06/2020;Volta Redonda;1161;51
15/06/2020;Volta Redonda;1128;51
14/06/2020;Volta Redonda;1124;48
13/06/2020;Volta Redonda;1121;47
12/06/2020;Volta Redonda;1114;47
11/06/2020;Volta Redonda;1061;45
10/06/2020;Volta Redonda;1033;40
09/06/2020;Volta Redonda;998;36
08/06/2020;Volta Redonda;918;36
07/06/2020;Volta Redonda;927;36
06/06/2020;Volta Redonda;840;37
05/06/2020;Volta Redonda;829;38
04/06/2020;Volta Redonda;814;37
03/06/2020;Volta Redonda;789;36
02/06/2020;Volta Redonda;778;36
01/06/2020;Volta Redonda;702;36
31/05/2020;Volta Redonda;696;36
30/05/2020;Volta Redonda;691;35
29/05/2020;Volta Redonda;655;35
28/05/2020;Volta Redonda;599;33
27/05/2020;Volta Redonda;595;29
26/05/2020;Volta Redonda;593;27
25/05/2020;Volta Redonda;570;25
24/05/2020;Volta Redonda;549;25
23/05/2020;Volta Redonda;546;20
22/05/2020;Volta Redonda;546;20
21/05/2020;Volta Redonda;546;20
20/05/2020;Volta Redonda;545;19
19/05/2020;Volta Redonda;545;19
18/05/2020;Volta Redonda;544;18
17/05/2020;Volta Redonda;447;18
16/05/2020;Volta Redonda;447;18
15/05/2020;Volta Redonda;445;18
14/05/2020;Volta Redonda;445;18
13/05/2020;Volta Redonda;422;18
12/05/2020;Volta Redonda;420;16
11/05/2020;Volta Redonda;406;16
10/05/2020;Volta Redonda;399;16
09/05/2020;Volta Redonda;399;16
08/05/2020;Volta Redonda;385;16
07/05/2020;Volta Redonda;372;16
06/05/2020;Volta Redonda;359;16
05/05/2020;Volta Redonda;358;16
04/05/2020;Volta Redonda;343;16
03/05/2020;Volta Redonda;341;16
02/05/2020;Volta Redonda;273;11
01/05/2020;Volta Redonda;271;11
30/04/2020;Volta Redonda;255;11
